"city_cn","year","city_code","city_invest","city_tech","city_edu","city_industry"
"西安",2016,"610100",94252.38,0.0291557624327364,0.126924328064713,0.6117
"西安",2017,"610100",104509.25,0.043326308436813,0.128117750342673,NA
"西安",2018,"610100",115187.41,0.0418708954390067,0.136467344825272,0.6186
"西安",2019,"610100",124701.53,0.0278986151974238,0.161906112940234,0.6303
"西安",2020,"610100",134758.16,0.017267971008212,0.173174819246567,0.6366
"西安",2021,"610100",147462.19,0.038891325294979,0.173565576369102,0.6357
"西安",2022,"610100",NA,NA,NA,NA
"铜川",2003,"610200",528.65,0.0018916107065166,0.205145181121725,0.4382
"铜川",2004,"610200",637.31,0.00156909510285418,0.201801321178077,0.4054
"铜川",2005,"610200",790,0.00253164556962025,0.177354430379747,0.3986
"铜川",2006,"610200",1231.39,0.00162418080380708,0.189452569860077,0.3707
"铜川",2007,"610200",1707.91,0.00526959851514424,0.195548945787542,0.3478
"铜川",2008,"610200",2584.07,0.00541780988905099,0.235709558951576,0.3263
"铜川",2009,"610200",3380.82,0.0059157245875261,0.203480220774842,0.3199
"铜川",2010,"610200",5395.88,0.00407718481508114,0.146584060431292,0.3039
"铜川",2011,"610200",6434.24,0.00435171830705724,0.202842915402596,0.2891
"铜川",2012,"610200",7194.36,0.00528191527807894,0.228442835776914,0.2818
"铜川",2013,"610200",8115.2,0.00529869873817035,0.203568611987382,0.2645
"铜川",2014,"610200",8290.3,0.00591052193527375,0.208380878858425,0.3008
"铜川",2015,"610200",8986.23,0.00778969601267717,0.201372544437434,0.3367
"铜川",2016,"610200",9687.12,0.00732931975654271,0.19575684001024,0.4042
"铜川",2017,"610200",11698.75,0.00666737899348221,0.180457741211668,NA
"铜川",2018,"610200",12796.7,0.00547016027569608,0.155274406682973,0.4926
"铜川",2019,"610200",12358.97,0.00307468988111469,0.162936717218344,0.5558
"铜川",2020,"610200",13175.04,0.00478176916350918,0.158253788982804,0.5707
"铜川",2021,"610200",12419.44,0.00257660570846995,0.151745972443202,0.5148
"铜川",2022,"610200",13372,NA,0.121223451989231,NA
"宝鸡",2003,"610300",1815.98,0.00440533486051608,0.245955351931189,0.3772
"宝鸡",2004,"610300",2114.27,0.00472976488338765,0.252626201951501,0.3442
"宝鸡",2005,"610300",2645.47,0.00415805131035317,0.246152857526262,0.3195
"宝鸡",2006,"610300",3690.77,0.00352230022461438,0.218813418338179,0.309
"宝鸡",2007,"610300",5355.52,0.0115768403441683,0.250754361854685,0.3033
"宝鸡",2008,"610300",7527.05,0.0103626254641593,0.243245361728699,0.2873
"宝鸡",2009,"610300",10220.83,0.00880554710331744,0.212918128958216,0.2855
"宝鸡",2010,"610300",13306.48,0.00954422206323536,0.19756614822252,0.2638
"宝鸡",2011,"610300",16373.65,0.0078174383842332,0.229181031718646,0.2534
"宝鸡",2012,"610300",20353.38,0.0082541572947589,0.264964836307287,0.2439
"宝鸡",2013,"610300",22038.59,0.00893886587118323,0.244752500046509,0.2399
"宝鸡",2014,"610300",23560.18,0.0102715683836032,0.221286085250622,0.2617
"宝鸡",2015,"610300",26407.4,0.00757363466301113,0.215713777198815,0.2691
"宝鸡",2016,"610300",28303.66,0.0121539051839939,0.21508384428021,0.2762
"宝鸡",2017,"610300",30157.55,0.0141921343079925,0.198473019194198,NA
"宝鸡",2018,"610300",33028.29,0.0253721885086997,0.188959222533168,0.2948
"宝鸡",2019,"610300",35021.99,0.0233567538566484,0.182790583858884,0.3468
"宝鸡",2020,"610300",36417.15,0.0148556380716228,0.185873963228863,0.3562
"宝鸡",2021,"610300",36510.57,0.00860024918811183,0.186603495919127,0.3444
"宝鸡",2022,"610300",40241,NA,0.170622002435327,NA
"咸阳",2003,"610400",2381.65,0.00125963092813806,0.270740872924233,0.3615
"咸阳",2004,"610400",2598.6,0.00153929038713153,0.280354806434234,0.3434
"咸阳",2005,"610400",3037.52,0.00164607969659459,0.317265400721641,0.3568
"咸阳",2006,"610400",4120.02,0.0019417381469022,0.276338464376386,0.3469
"咸阳",2007,"610400",6063.72,0.0064316953949061,0.26692690295726,0.3378
"咸阳",2008,"610400",8528.64,0.00644885937265496,0.259740122692481,0.3126
"咸阳",2009,"610400",10716.72,0.00681178569562329,0.252468105913003,0.3227
"咸阳",2010,"610400",15140.14,0.00541606616583466,0.228363145915427,0.2932
"咸阳",2011,"610400",19018.67,0.00504767157745521,0.244300468960238,0.2707
"咸阳",2012,"610400",23493.56,0.00532060700889946,0.274017645686733,0.2629
"咸阳",2013,"610400",26519.22,0.00546773245970281,0.23115197204141,0.252
"咸阳",2014,"610400",27227.12,0.00473792307082056,0.220604676513711,0.2579
"咸阳",2015,"610400",30019.11,0.00389751728149169,0.215633974491582,0.2721
"咸阳",2016,"610400",33831.93,0.00597069100107502,0.203374740962162,0.2763
"咸阳",2017,"610400",34654.92,0.00839707608616612,0.189511042010774,NA
"咸阳",2018,"610400",37977.83,0.00766236512196721,0.172929574965184,0.3108
"咸阳",2019,"610400",40376.2,0.00398749758521109,0.159978403118669,0.4007
"咸阳",2020,"610400",41225.19,0.00252272942829372,0.158758516334309,0.405
"咸阳",2021,"610400",42870.1,0.00293911140865078,0.156865507661517,0.3905
"咸阳",2022,"610400",49276,NA,NA,NA
"渭南",2003,"610500",2018.19,0.00247746743369058,0.276946174542536,0.3902
"渭南",2004,"610500",2288.21,0.00218511412851093,0.274450334540973,0.3616
"渭南",2005,"610500",2940.17,0.00170058193913957,0.261804589530537,0.3563
"渭南",2006,"610500",4061.7,0.0014772139744442,0.240175296058301,0.3577
"渭南",2007,"610500",5788.09,0.0048375198035967,0.272012010870598,0.3471
"渭南",2008,"610500",8296.77,0.00506221095679403,0.275249283757414,0.3626
"渭南",2009,"610500",11654.22,0.00403287392892875,0.241305724450028,0.3691
"渭南",2010,"610500",15430.08,0.00349965781123623,0.222464821958149,0.3468
"渭南",2011,"610500",19732.4,0.00400356773631185,0.245144027082362,0.3142
"渭南",2012,"610500",24240.77,0.00453780964878591,0.273901777872568,0.3147
"渭南",2013,"610500",27587.09,0.00612605388969986,0.241320487227903,0.299
"渭南",2014,"610500",29341.11,0.00869087774797886,0.214176968764985,0.3268
"渭南",2015,"610500",33504.21,0.00779006578576245,0.202197873043418,0.3526
"渭南",2016,"610500",35251.07,0.0078579175043481,0.201569200594478,0.3887
"渭南",2017,"610500",40764.91,0.00689318337756664,0.192242298584739,NA
"渭南",2018,"610500",44597.56,0.00661471165687091,0.184203799490376,0.4122
"渭南",2019,"610500",46731.38,0.00635547248979166,0.179727840264935,0.4507
"渭南",2020,"610500",48379.42,0.00595294445448085,0.174330944852171,0.4507
"渭南",2021,"610500",46816.19,0.00634395921581829,0.18254689243187,0.4351
"渭南",2022,"610500",53282,NA,NA,NA
"延安",2003,"610600",3247.18,0.00215571665260318,0.170261580817817,0.2441
"延安",2004,"610600",4391.31,0.00296039222919812,0.148338422930743,0.201
"延安",2005,"610600",5635.96,0.00319377710274736,0.155233536079035,0.151
"延安",2006,"610600",8309.3,0.00216624745766791,0.134130432166368,0.1365
"延安",2007,"610600",10106.91,0.00989422088452356,0.16763976329066,0.1214
"延安",2008,"610600",13052.49,0.010113012919374,0.18775191553489,0.1199
"延安",2009,"610600",15693.39,0.00962188539251239,0.16659752927825,0.216
"延安",2010,"610600",19270.54,0.0087179705394867,0.157161657120143,0.2019
"延安",2011,"610600",22381.6,0.00826571826857776,0.182810433570433,0.1897
"延安",2012,"610600",26424.13,0.00813650250736732,0.196335319270682,0.1881
"延安",2013,"610600",29467.93,0.00688884492395631,0.193482541868397,0.1984
"延安",2014,"610600",31041.28,0.00760277926683436,0.184250134015092,0.219
"延安",2015,"610600",31560.24,0.00709753791479406,0.169043074450638,0.2878
"延安",2016,"610600",32734.34,0.00754559279337845,0.160479789725408,0.3611
"延安",2017,"610600",35327.77,0.00600094486575292,0.150674384485633,NA
"延安",2018,"610600",39768.83,0.00565769724681365,0.157891494419122,0.3174
"延安",2019,"610600",44717.61,0.00632860298213612,0.141834950481477,0.3093
"延安",2020,"610600",45653.67,0.00446842499190098,0.140479396289499,0.3279
"延安",2021,"610600",41682.49,0.00321477915546792,0.138855428262563,0.2823
"延安",2022,"610600",47738,NA,NA,NA
"汉中",2003,"610700",1854.52,0.00215689234950284,0.268247309276794,0.4288
"汉中",2004,"610700",2185.01,0.00228831904659475,0.264827163262411,0.4025
"汉中",2005,"610700",2502.49,0.00199800998205787,0.257935096643743,0.3833
"汉中",2006,"610700",3261.6,0.00183958793230316,0.252701128280598,0.372
"汉中",2007,"610700",4841.21,0.00681647769875713,0.246271076858884,0.3698
"汉中",2008,"610700",7772.17,0.00643320977281763,0.217819476413923,0.3657
"汉中",2009,"610700",11663.23,0.00488715390162073,0.179373981307065,0.4125
"汉中",2010,"610700",12678.68,0.00552107948146022,0.171449236040345,0.392
"汉中",2011,"610700",15925.41,0.00508621128121662,0.196398711241971,0.367
"汉中",2012,"610700",19583.65,0.00541267843328491,0.222679633265505,0.364
"汉中",2013,"610700",21439.94,0.00615673364757551,0.211599472759719,0.3474
"汉中",2014,"610700",23400.03,0.00628204322814971,0.208985629505603,0.3523
"汉中",2015,"610700",25864.74,0.00591538905861803,0.209736111787708,0.3798
"汉中",2016,"610700",28017.31,0.00617475410737148,0.207490297962224,0.3941
"汉中",2017,"610700",31169.57,0.00583902825736768,0.193274401924698,NA
"汉中",2018,"610700",34201.65,0.00561376424821609,0.180678417561726,0.3834
"汉中",2019,"610700",38389.62,0.00718944339641809,0.17162451725232,0.4245
"汉中",2020,"610700",37138.11,0.00737786602495388,0.177795262063686,0.4338
"汉中",2021,"610700",36741.19,0.0117307033332344,0.181647899809451,0.4183
"汉中",2022,"610700",40126,NA,NA,NA
"榆林",2003,"610800",2555.42,0.00313060084056633,0.274972411580093,0.2901
"榆林",2004,"610800",3300.87,0.00363540521135337,0.237697940239997,0.2425
"榆林",2005,"610800",4540.3,0.0048454947910931,0.231275466378874,0.2897
"榆林",2006,"610800",6557.3,0.00533756271636192,0.203621917557531,0.2379
"榆林",2007,"610800",9590.05,0.0113659469971481,0.239191662191542,0.1816
"榆林",2008,"610800",12318.49,0.0142062866471459,0.259593505372818,0.1479
"榆林",2009,"610800",17108.36,0.0136775237369333,0.236655062203508,0.2852
"榆林",2010,"610800",23718.91,0.0136178264515528,0.208187897335923,0.2611
"榆林",2011,"610800",31613.66,0.0113242187079889,0.230872983387561,0.2402
"榆林",2012,"610800",39887.92,0.0120838589728419,0.242172567534231,0.2305
"榆林",2013,"610800",42221.95,0.0117474441611531,0.232306655661333,0.2535
"榆林",2014,"610800",42331.96,0.0123311086942348,0.221379307738172,0.2769
"榆林",2015,"610800",46464,0.00428288567493113,0.0483570075757576,0.3206
"榆林",2016,"610800",47113.06,0.0119924284264278,0.195281096154654,0.3353
"榆林",2017,"610800",55514.3,0.0109341196772723,0.183081836571838,NA
"榆林",2018,"610800",64875.42,0.00954136404820192,0.170029727745886,0.3118
"榆林",2019,"610800",74351.83,0.00540672637109268,0.167019291925969,0.289
"榆林",2020,"610800",70246.91,0.00542372611122681,0.176930487049181,0.3086
"榆林",2021,"610800",80052.43,0.00628338202850307,0.163250259860944,0.2649
"榆林",2022,"610800",NA,NA,NA,NA
"安康",2003,"610900",1472.96,0.00339452530958071,0.262437540734304,0.4939
"安康",2004,"610900",1618.48,0.00370718204735307,0.27137190450299,0.4759
"安康",2005,"610900",1915.85,0.0031317691886108,0.277542605110003,0.4468
"安康",2006,"610900",2483.96,0.00281808080645421,0.267943123077666,0.4401
"安康",2007,"610900",3490.48,0.00687584515596709,0.275283055625587,0.425
"安康",2008,"610900",5817.62,0.00532863954675623,0.258139926636666,0.4017
"安康",2009,"610900",7857.02,0.00496371397807311,0.239669747563326,0.4154
"安康",2010,"610900",11017.15,0.00426607607230545,0.204345951539191,0.399
"安康",2011,"610900",12715.08,0.00448286601421305,0.245299282426851,0.3734
"安康",2012,"610900",16228.23,0.00375888189901178,0.284687239458647,0.3471
"安康",2013,"610900",18720.9,0.00315155788450342,0.260111960429253,0.3186
"安康",2014,"610900",20473.59,0.00297944815735785,0.23593566150343,0.3139
"安康",2015,"610900",22460.24,0.00298304915708826,0.239036181269657,0.3232
"安康",2016,"610900",24780.05,0.00500402541560651,0.228107691469549,0.3466
"安康",2017,"610900",27445.18,0.00470027888321374,0.220647851462443,NA
"安康",2018,"610900",31965.79,0.00344117883524856,0.183678238516864,0.3384
"安康",2019,"610900",36872.37,0.00352567518713877,0.171292216909301,0.4151
"安康",2020,"610900",39205.99,0.00425955319582543,0.164153232707553,0.4527
"安康",2021,"610900",34755.69,0.00313617712668055,0.186971399503218,0.44
"安康",2022,"610900",NA,NA,NA,NA
"商洛",2003,"611000",1197.81,0.00250457084178626,0.32911730574966,0.4208
"商洛",2004,"611000",1315.26,0.00228091784133935,0.341689095692107,0.4132
"商洛",2005,"611000",1535.76,0.00260457363129656,0.327928843048393,0.402
"商洛",2006,"611000",2029.98,0.00394092552635987,0.321574596794057,0.3921
"商洛",2007,"611000",3216.15,0.00528582311148423,0.303449776907172,0.3836
"商洛",2008,"611000",4758.8,0.00483315121459191,0.310059258636631,0.3538
"商洛",2009,"611000",6506.52,0.0052255276245981,0.258697429655177,0.4179
"商洛",2010,"611000",9019.7,0.00487821102697429,0.223178154484074,0.3849
"商洛",2011,"611000",10677.86,0.00486988965953852,0.248179878739747,0.3563
"商洛",2012,"611000",13402.92,0.00477507886341185,0.289005679359423,0.3514
"商洛",2013,"611000",14633.73,0.00492013997798237,0.263578732148263,0.3237
"商洛",2014,"611000",16323.81,0.00453325541034844,0.243192612508967,0.3224
"商洛",2015,"611000",18153.06,0.00457223189919496,0.229783298242831,0.3323
"商洛",2016,"611000",19298,0.00414550730645663,0.203223650119183,0.3301
"商洛",2017,"611000",21098,0.00346004360602901,0.180832306379752,NA
"商洛",2018,"611000",24294.54,0.00415731271306228,0.165911764536394,0.3498
"商洛",2019,"611000",29857.11,0.00284689308509765,0.144277527195365,0.4264
"商洛",2020,"611000",28971.62,0.00269228990301543,0.155284723463859,0.4858
"商洛",2021,"611000",27428.63,0.00185937102946811,0.165513552809601,0.4624
"商洛",2022,"611000",30138,NA,NA,NA
"兰州",2003,"620100",3657.31,0.0043748000579661,0.167986853725826,0.4292
"兰州",2004,"620100",4090.25,0.00440070900311717,0.175578509871035,0.4143
"兰州",2005,"620100",5022.06,0.00438067247304891,0.182251904596918,0.5201
"兰州",2006,"620100",6313.21,0.00395995064317518,0.17616870023332,0.5096
"兰州",2007,"620100",8329.82,0.0163268834140474,0.218349256046349,0.5057
"兰州",2008,"620100",9966.01,0.0174593443113142,0.231221923317356,0.4962
"兰州",2009,"620100",11983.42,0.0149373050431346,0.225072642033743,0.4987
"兰州",2010,"620100",14692.64,0.0137483801413497,0.201028542181664,0.4884
"兰州",2011,"620100",17548.06,0.0130498755987841,0.193546181173303,0.4878
"兰州",2012,"620100",20259.76,0.0138204993543852,0.199318748099681,0.4953
"兰州",2013,"620100",24234.26,0.0125854884778821,0.177224309716905,0.5105
"兰州",2014,"620100",28010.41,0.0112815199777511,0.183789526822349,0.5615
"兰州",2015,"620100",34400.19,0.0120348172495559,0.195076538821443,0.5998
"兰州",2016,"620100",42415.97,0.0106563636290765,0.174677132221661,0.6244
"兰州",2017,"620100",42936.14,0.0158141835758874,0.187080161374544,NA
"兰州",2018,"620100",46564.17,0.0129928225929937,0.171762537590598,0.6411
"兰州",2019,"620100",45666.17,0.0172775601720048,0.193332175656509,0.6487
"兰州",2020,"620100",48624.09,0.0156506785011298,0.169545589439309,0.6568
"兰州",2021,"620100",48458.9,0.0133515205669134,0.167756181011125,0.636
"兰州",2022,"620100",NA,NA,NA,NA
"嘉峪关",2003,"620200",330.5,0,0.0252344931921331,0.1586
"嘉峪关",2004,"620200",390.65,0,0.0242928452579035,0.1287
"嘉峪关",2005,"620200",493.24,0,0.0201524612764577,0.1971
"嘉峪关",2006,"620200",576.33,0,0.0217757187722312,0.18
"嘉峪关",2007,"620200",785.49,0.00763854409349578,0.142547963691454,0.1717
"嘉峪关",2008,"620200",957.97,0.00835099220226103,0.130348549537042,0.1675
"嘉峪关",2009,"620200",1031.22,0.0106669769787242,0.128876476406586,0.197
"嘉峪关",2010,"620200",1219.22,0.0090221617099457,0.124464821771296,0.185
"嘉峪关",2011,"620200",1678.39,0.00714970894726494,0.11944780414564,0.1675
"嘉峪关",2012,"620200",1962.45,0.00662437259548014,0.104874009528905,0.1679
"嘉峪关",2013,"620200",2254.19,0.00665427492802293,0.133391595207148,0.2386
"嘉峪关",2014,"620200",2205.71,0.00861400637436472,0.14160066373186,0.2857
"嘉峪关",2015,"620200",2509.95,0.00717145759875695,0.143130341241857,0.4068
"嘉峪关",2016,"620200",2427.44,0.00329565303364862,0.158108954289292,0.5779
"嘉峪关",2017,"620200",2772.74,0.00360654082243557,0.148766202384645,NA
"嘉峪关",2018,"620200",3255.43,0.00368614898799851,0.152182660969519,0.3754
"嘉峪关",2019,"620200",3186.23,0.00721856237622519,0.140526578432819,0.3555
"嘉峪关",2020,"620200",2893.09,0.0158999547196942,0.17625099806781,0.3445
"嘉峪关",2021,"620200",2680.5,0.0167879127028539,0.192520052229062,0.3282
"嘉峪关",2022,"620200",3223,NA,NA,NA
"金昌",2003,"620300",587.45,0.00170227253383267,0.139926802281045,0.1839
"金昌",2004,"620300",652.57,0.0015324026541214,0.143555480638092,0.1276
"金昌",2005,"620300",880.52,0.00113569254531413,0.118679870985327,0.1666
"金昌",2006,"620300",1145.84,0.000872722195070865,0.111760804300775,0.142
"金昌",2007,"620300",1593.67,0.00501985982041451,0.16457610421229,0.1138
"金昌",2008,"620300",1757,0.0045532157085942,0.0611895276038702,0.1403
"金昌",2009,"620300",2138.72,0.0056108326475649,0.158674347273135,0.148
"金昌",2010,"620300",2452.39,0.0106019026337573,0.146155383116062,0.154
"金昌",2011,"620300",2869.49,0.00522740974877069,0.150894409808015,0.1648
"金昌",2012,"620300",3357.96,0.00565819723879975,0.160728537564474,0.187
"金昌",2013,"620300",3864.55,0.00595153381376874,0.142927378349355,0.2107
"金昌",2014,"620300",5032.14,0.0063591235537962,0.109231857619224,0.2713
"金昌",2015,"620300",5217.34,0.00383337102814844,0.136832178849759,0.3378
"金昌",2016,"620300",5746.91,0.00261009829630184,0.129862830634202,0.3992
"金昌",2017,"620300",5969.94,0.00301510567945407,0.134485438714627,NA
"金昌",2018,"620300",6276.25,0.00430193188607847,0.13133638717387,0.3831
"金昌",2019,"620300",6630.76,0.00482599279720575,0.136644969807383,0.2833
"金昌",2020,"620300",6102.49,0.0114707275226998,0.146807286861593,0.2847
"金昌",2021,"620300",5729.56,0.0150098785945169,0.161282890832804,0.2564
"金昌",2022,"620300",7723,NA,NA,NA
"白银",2003,"620400",1269.21,0.00157578336130349,0.219916325903515,0.3342
"白银",2004,"620400",1384.94,0.00144410588184326,0.217316273629183,0.3009
"白银",2005,"620400",1767.36,0.00113163135976824,0.205436357052327,0.3513
"白银",2006,"620400",2286.3,0.001312163758037,0.230512181253554,0.3327
"白银",2007,"620400",3202.46,0.00686971890359286,0.268933882078152,0.3156
"白银",2008,"620400",4283.33,0.00653697006768099,0.258653897785134,0.312
"白银",2009,"620400",5897.99,0.00508647861390067,0.223538866630835,0.3235
"白银",2010,"620400",7213.16,0.00415906482041158,0.213042550005823,0.3291
"白银",2011,"620400",8441.29,0.0062786611998877,0.20063165700977,0.3139
"白银",2012,"620400",11284.2,0.00593750553871785,0.206361992874993,0.3149
"白银",2013,"620400",11773.55,0.0056057858504869,0.187006467887765,0.3386
"白银",2014,"620400",11494.39,0.00722091385449772,0.192517393267498,0.3697
"白银",2015,"620400",13085.66,0.00489084998387548,0.198718291626101,0.4168
"白银",2016,"620400",16075.03,0.00541212053725561,0.181180377268347,0.4571
"白银",2017,"620400",16017.37,0.00480728109546074,0.184700734265363,NA
"白银",2018,"620400",16225.84,0.00382106565823403,0.19325840757705,0.4469
"白银",2019,"620400",19021.67,0.00373258499385175,0.184447001761675,0.4497
"白银",2020,"620400",20178.23,0.0055009780342478,0.184991448704867,0.4553
"白银",2021,"620400",20757.69,0.00476931681704467,0.189424738494505,0.4361
"白银",2022,"620400",21380,NA,NA,NA
"天水",2003,"620500",2062.23,0.000969823928465787,0.205311725656207,0.4161
"天水",2004,"620500",2648.28,0.00113281072998323,0.193563369432235,0.4233
"天水",2005,"620500",2878.07,0.00104236519612101,0.210491753154023,0.4401
"天水",2006,"620500",3722.61,0.00134314365458643,0.216710856092903,0.4484
"天水",2007,"620500",4938.36,0.00911233688916968,0.230248503551786,0.4439
"天水",2008,"620500",7587.28,0.00672177644689533,0.212608471019918,0.4452
"天水",2009,"620500",9930.37,0.00644487566928523,0.204957116401504,0.427
"天水",2010,"620500",11146.69,0.00627989116051491,0.18556809241129,0.4223
"天水",2011,"620500",13283.74,0.0066999203537558,0.194986502295287,0.4149
"天水",2012,"620500",15914.48,0.00521537618571263,0.218845353413998,0.4164
"天水",2013,"620500",17389.53,0.00695820991136621,0.202411451028291,0.4429
"天水",2014,"620500",17931.96,0.00619006511279302,0.21774083814597,0.4715
"天水",2015,"620500",22392.38,0.00464443708082839,0.207819356406063,0.4889
"天水",2016,"620500",25153.59,0.00429362170568893,0.208988856063886,0.5083
"天水",2017,"620500",27897.28,0.00430149462599938,0.211723866986316,NA
"天水",2018,"620500",29134.21,0.00377563009259561,0.211435971663553,0.5536
"天水",2019,"620500",31141.15,0.00372497483233599,0.198940630002424,0.5658
"天水",2020,"620500",35192.93,0.00397807173202118,0.183288518460952,0.5684
"天水",2021,"620500",33603.09,0.00413652434939763,0.18635607618228,0.552
"天水",2022,"620500",32105,NA,NA,NA
"武威",2003,"620600",1305.66,0.000765896175114501,0.243585619533416,0.3579
"武威",2004,"620600",1361.56,0.000734451658391845,0.25254854725462,0.3332
"武威",2005,"620600",1701.36,0.000587765082052005,0.249617952696666,0.4053
"武威",2006,"620600",2197.9,0.000909959506801947,0.255434733154375,0.3975
"武威",2007,"620600",2972.43,0.0047099511174359,0.253146415558987,0.3895
"武威",2008,"620600",4524.08,0.00331559123622924,0.23037391027568,0.3984
"武威",2009,"620600",6126.04,0.00277503901378378,0.200165196440115,0.3399
"武威",2010,"620600",7531.23,0.00278838914758944,0.179994502889966,0.3356
"武威",2011,"620600",9727.07,0.00318698230813595,0.174884112070747,0.331
"武威",2012,"620600",12237.34,0.00236979605044887,0.170620412606008,0.3174
"武威",2013,"620600",13340.3,0.00314835498452059,0.162706985600024,0.3301
"武威",2014,"620600",15076.2,0.00311749645136042,0.142113397275175,0.3409
"武威",2015,"620600",17188.32,0.0034907425507554,0.157056070634012,0.3937
"武威",2016,"620600",17593.39,0.00380824843876024,0.165601399161844,0.3957
"武威",2017,"620600",20215.54,0.0037100171452259,0.151381066249034,NA
"武威",2018,"620600",20110.04,0.00358030118289173,0.162932545136658,0.4625
"武威",2019,"620600",20459.65,0.00391013531512025,0.175441906386473,0.5498
"武威",2020,"620600",21704.96,0.00516011086866781,0.16901021701952,0.5311
"武威",2021,"620600",20400.23,0.00328427669688038,0.180912175990173,0.515
"武威",2022,"620600",23712,NA,NA,NA
"张掖",2003,"620700",1140.66,0.0043834271386741,0.184191608367086,0.3205
"张掖",2004,"620700",1255.3,0.00398311160678722,0.186505217876205,0.2936
"张掖",2005,"620700",1511.61,0.00396927778990613,0.18689344473773,0.3414
"张掖",2006,"620700",2016.17,0.00396791937187836,0.180976802551372,0.3455
"张掖",2007,"620700",2695.54,0.0100165458498112,0.182119352708548,0.3291
"张掖",2008,"620700",3753.03,0.0082599925926518,0.211503771619198,0.3273
"张掖",2009,"620700",5312.09,0.00809474237070532,0.149289639294515,0.3429
"张掖",2010,"620700",5894.33,0.00559860068913685,0.149116184536665,0.3525
"张掖",2011,"620700",7482.45,0.00614771899578347,0.144451349491143,0.3476
"张掖",2012,"620700",8535.61,0.00574065591094251,0.175578546817392,0.3644
"张掖",2013,"620700",9641.16,0.00643076144364371,0.166632438420273,0.3893
"张掖",2014,"620700",10788.52,0.0068591428666768,0.161764542309789,0.4237
"张掖",2015,"620700",12347.55,0.00429234949443412,0.159946710076088,0.4516
"张掖",2016,"620700",14549.36,0.005842181374301,0.15622130457972,0.4686
"张掖",2017,"620700",16450.01,0.00413373608891423,0.142641858576378,NA
"张掖",2018,"620700",16100.43,0.00453404039519441,0.142974442297504,0.5587
"张掖",2019,"620700",15365.99,0.00572693331181395,0.160940492607375,0.5484
"张掖",2020,"620700",17958.33,0.00668213581106929,0.14802434302076,0.5384
"张掖",2021,"620700",15710.62,0.00738354056046165,0.171236399327334,0.5133
"张掖",2022,"620700",19475,NA,NA,NA
"平凉",2003,"620800",1547.53,0.003230955134957,0.222664504080696,0.3696
"平凉",2004,"620800",1800.94,0.00333159350117161,0.224754850244872,0.3448
"平凉",2005,"620800",2065.19,0.00338951863993143,0.229688309550211,0.3534
"平凉",2006,"620800",2761.98,0.00325853192275107,0.242297192593719,0.3717
"平凉",2007,"620800",3726.33,0.00670901396279986,0.236151924279385,0.3607
"平凉",2008,"620800",5526.91,0.00651358534877536,0.261625392850616,0.3428
"平凉",2009,"620800",7584.15,0.00461488762748627,0.208538860650172,0.3246
"平凉",2010,"620800",8586,0.00465874679711158,0.197250174703005,0.3127
"平凉",2011,"620800",10205.05,0.00460556293207775,0.202109739785694,0.3106
"平凉",2012,"620800",12389.66,0.00516559776458757,0.248167423480547,0.3145
"平凉",2013,"620800",13503.98,0.00481339575443684,0.247633660594876,0.3475
"平凉",2014,"620800",13789.02,0.00406120231894652,0.210202755525773,0.3987
"平凉",2015,"620800",16139.04,0.00316003925884067,0.224777929790124,0.4502
"平凉",2016,"620800",17238.09,0.00284254230022004,0.221384735779892,0.4717
"平凉",2017,"620800",19196.43,0.0028130230464727,0.199467296783829,NA
"平凉",2018,"620800",21274.61,0.00178616670293839,0.195281605632254,0.5147
"平凉",2019,"620800",24179.67,0.0018610675828082,0.18981772704094,0.5287
"平凉",2020,"620800",24255.09,0.00371056137082979,0.207407187522289,0.5242
"平凉",2021,"620800",22922.59,0.00724176456499898,0.215618304912316,0.4964
"平凉",2022,"620800",25938,0.00863597810162696,0.206338191071016,NA
"酒泉",2003,"620900",1285.82,0.00388856916209112,0.161017871863869,0.3342
"酒泉",2004,"620900",1319.18,0.0037902333267636,0.178595794357101,0.3187
"酒泉",2005,"620900",1706.12,0.00293062621620988,0.164894614681265,0.3709
"酒泉",2006,"620900",2009.21,0.00348395638086611,0.168598603431199,0.3593
"酒泉",2007,"620900",2705.43,0.0073925401876966,0.170446102837627,0.3478
"酒泉",2008,"620900",3607.32,0.00970249381812537,0.205407338411896,0.3355
"酒泉",2009,"620900",4597.25,0.00826581108271249,0.176731741802164,0.3705
"酒泉",2010,"620900",5974.63,0.00753184716040993,0.151565871024649,0.3473
"酒泉",2011,"620900",7540.91,0.00742615944229543,0.141680513359793,0.3542
"酒泉",2012,"620900",8892.84,0.00764660108581735,0.159866814201088,0.3436
"酒泉",2013,"620900",9669.4,0.00941113202473783,0.171206072765632,0.3639
"酒泉",2014,"620900",10498.46,0.0111444916683018,0.175465734974463,0.4049
"酒泉",2015,"620900",11019.5,0.00862108081128908,0.188042107173647,0.4849
"酒泉",2016,"620900",12763.74,0.00579767372259228,0.172943040206084,0.4992
"酒泉",2017,"620900",14153.48,0.00614689814801731,0.149838767568118,NA
"酒泉",2018,"620900",13720.51,0.00721547522650397,0.158937969506964,0.5365
"酒泉",2019,"620900",15759.67,0.00412445184448659,0.145312687384952,0.4383
"酒泉",2020,"620900",15543.93,0.00540403874695782,0.15285516597154,0.4155
"酒泉",2021,"620900",15476.64,0.00788284795666243,0.160921233549401,0.3932
