"IID","province","city","income","industry","education","gender","age","health","year","non_cognitive_score","cognitive_score","comprehensive_score"
"1201010003700003",120000,120100,36000,3,15,0,29,4,2014,3.00548671099713,3.03191783328561,2.73148484584485
"1201010003800001",120000,120100,1e+05,7,12,1,55,3,2014,3.60856413186334,2.90004303152203,3.15903459801673
"1201010003800001",120000,120100,50000,7,12,1,57,5,2016,4.01702087369045,2.04865519918562,3.13745223943425
"1201010004000001",120000,120100,30000,4,12,1,37,4,2014,3.79877819217275,2.65400014867705,2.96132282264931
"1201010004000001",120000,120100,36000,3,12,1,39,4,2016,3.81349946041904,2.65237363822381,3.28819909464933
"1201010004200001",120000,120100,30000,8,12,0,25,4,2014,3.41890374864589,1.99602323256257,2.63675741772423
"1201010004200001",120000,120100,50000,8,12,0,27,5,2016,3.22763433670351,2.70344684751636,2.96978273524656
"1201010004300002",120000,120100,80000,7,9,1,52,5,2014,4.17979229240056,1.38405125218487,3.37785920467387
"1201010004700002",120000,120100,20000,1,6,1,40,3,2014,3.41945742573785,0.111997402446885,2.15348765099367
"1201010004700002",120000,120100,20000,16,3,1,42,3,2016,3.76324120597573,1.98784220182031,3.38756981942222
"1201010005000001",120000,120100,25000,3,9,0,31,5,2014,3.15887729585263,2.38791145009522,2.94600963459916
"1201010005000001",120000,120100,20000,3,9,0,33,3,2016,3.02686210166751,1.68461658301463,2.48679873208553
"1201010005000002",120000,120100,50000,3,12,1,33,5,2014,3.16436400684976,2.66802896636468,3.18887671120483
"1201010005000002",120000,120100,50000,3,12,1,35,5,2016,3.22787518486664,1.73172611809146,2.72672881758614
"1201010005310001",120000,120100,30000,1,12,1,55,3,2014,4.1688188704063,2.38791145009522,3.25815782920091
"1201010005310001",120000,120100,30000,15,12,1,57,3,2016,3.98076389257056,1.68461658301463,3.12595111381022
"1201010005310002",120000,120100,10000,1,9,0,54,3,2014,2.85647750596139,1.72999281874427,2.45689953366919
"1201010005610001",120000,120100,23000,7,8,1,48,3,2014,4.41397071474072,1.05798708494216,3.38914071824802
"1201010005610001",120000,120100,25000,7,6,1,50,2,2016,3.61248637721992,2.03282450878959,2.89431621017741
"1201010005710001",120000,120100,20000,1,9,1,56,3,2014,3.80540658287738,2.33804631644808,3.02175235704704
"1201010005710001",120000,120100,20000,1,9,1,58,4,2016,3.03252061009655,2.5958150970736,2.55207322580413
"1201010005810002",120000,120100,12000,7,12,0,45,5,2014,3.60856413186334,2.88607249859794,3.35356967621225
"1201010006310001",120000,120100,40000,13,16,0,47,5,2014,3.79660466502466,3.57204876532415,3.15058647636682
"1201010006310002",120000,120100,50000,15,16,1,48,4,2014,3.79660466502466,2.66604058264597,3.45882363138639
"1201010006310002",120000,120100,1e+05,15,16,1,50,4,2016,3.82211264744505,2.3759056323513,3.18388793544015
"1202010000100002",120000,120100,36000,6,9,1,55,3,2014,3.81696800748718,2.33804631644808,3.61879755430292
"1202010000100003",120000,120100,20000,3,12,1,31,5,2014,3.7894981039714,2.57204876532415,3.20200504386531
"1202010000100004",120000,120100,4000,3,15,0,29,4,2014,3.40848400374359,1.68199949928878,2.57465842619003
"1202010000500001",120000,120100,48000,7,12,1,56,3,2014,3.98681872533407,2.04401655201807,3.0248683241614
"1202010001000001",120000,120100,20000,8,15,1,63,4,2014,3.81413299398677,2.37201081821595,3.53441835111448
"1202010001400001",120000,120100,15000,4,9,1,58,4,2014,3.42269712585011,2.33390113259049,2.7452979719759
"1202010001400001",120000,120100,28000,3,9,1,60,5,2016,3.00122804095106,0.997872771892449,2.43813393078992
"1202010001900001",120000,120100,19200,11,12,0,50,3,2014,2.99838014994387,2.67393583275729,2.77726554284788
"1202010002100001",120000,120100,30000,11,9,0,46,3,2014,3.03903132812558,2.07201590262979,2.9430763520012
"1202010002100001",120000,120100,40000,12,9,0,48,5,2016,2.96329667035542,2.39048144063793,2.82139178120043
"1202010002100003",120000,120100,2400,11,15,0,22,5,2014,3.59976423701717,3.57204876532415,3.23313194788569
"1202010002700002",120000,120100,60000,13,19,0,36,4,2014,3.64210874899179,3.03191783328561,3.17511155792081
"1202010002700002",120000,120100,80000,13,19,0,38,5,2016,3.82902187102681,3.56511781639156,3.52014616751448
"1202010002800001",120000,120100,36000,8,9,1,57,3,2014,3.23086321548458,2.33804631644808,2.8935084467445
"1202010003500001",120000,120100,72000,3,12,1,59,5,2014,3.75540183275754,2.66802896636468,3.29410643796982
"1202010003600001",120000,120100,40000,11,12,0,59,5,2016,4.01133969105974,2.3759056323513,3.31489375602206
"1202010003800001",120000,120100,1e+05,8,12,0,58,3,2014,4.42877183946278,3.25802503205035,3.92133152712963
"1202010003800002",120000,120100,32400,1,9,1,56,5,2014,3.20225365526784,2.90203141524075,2.38808679699053
"1202010004000003",120000,120100,22000,16,15,1,32,3,2014,3.22375665443131,2.40001016882767,3.15358701029225
"1202010004810001",120000,120100,10000,11,12,0,53,4,2014,3.79167163111949,3.23002568143863,3.14847186358307
"1202010005410002",120000,120100,24000,16,9,1,43,4,2014,2.96049050152578,2.38791145009522,2.78042578965479
"1202010006210001",120000,120100,50000,11,15,1,42,4,2014,2.41559056479685,2.33804631644808,2.51660776085862
"1202010006210001",120000,120100,50000,16,15,1,44,5,2016,3.22541910296452,2.66636788251167,2.93033139987509
"1202010006210002",120000,120100,50000,11,12,0,40,3,2014,3.3793207664349,2.37201081821595,3.01425745531916
"1202010006210002",120000,120100,50000,11,12,0,42,5,2016,3.18772858053201,2.71985910191116,2.91650795647969
"1202010006910001",120000,120100,24000,11,12,0,56,2,2014,3.44088694116454,2.33804631644808,2.88003065738005
"1202010007110001",120000,120100,60000,14,15,0,26,5,2014,3.0104197449023,3.03191783328561,3.10952624793151
"1203010000200002",120000,120100,25000,8,16,0,33,3,2014,3.59652453690491,2.40001016882767,3.46201940586983
"1203010000300001",120000,120100,20000,16,12,1,51,3,2014,3.05607946373251,2.38791145009522,2.82507513198297
"1203010001400003",120000,120100,24000,11,15,1,31,2,2014,2.73559216738698,2.70193518336901,2.58676647911117
"1203010001500001",120000,120100,18000,11,12,1,54,3,2014,3.42269712585011,3.23002568143863,3.0935287278612
"1203010001500001",120000,120100,2400,4,12,1,56,5,2016,4.19906827159176,2.66636788251167,3.33167523081737
"1203010001700002",120000,120100,28000,5,16,0,24,4,2014,3.98681872533407,2.99602323256257,3.42495882865955
"1203010001700002",120000,120100,36000,16,16,0,26,4,2016,3.17860412321126,3.25215240951312,2.93824151722106
"1203010003800002",120000,120100,38400,12,12,0,55,3,2014,3.98077833724498,3.54404941471242,3.3718640930581
"1203010005800002",120000,120100,120000,13,19,1,34,5,2014,3.80039804222888,2.99602323256257,3.30292591292668
"1203010006700001",120000,120100,60000,4,19,0,33,4,2014,2.99838014994387,2.66604058264597,2.94003899102599
"1203010006700001",120000,120100,60000,5,16,0,35,4,2016,3.00912445732075,3.03282450878959,2.98420933049217
"1203010006700002",120000,120100,20000,3,15,1,33,3,2014,3.22537650448744,2.40001016882767,3.38924160122922
"1203010007500002",120000,120100,40000,3,11,1,57,3,2014,3.26827469355402,3.54404941471242,3.04601799169494
"1203010008010001",120000,120100,18000,8,12,0,53,4,2016,3.200772235036,2.90878050395203,2.50697686516915
"1203010008010002",120000,120100,80000,1,12,1,50,4,2014,3.19128023327358,2.04401655201807,2.53738973601275
"1203010008010003",120000,120100,15000,9,16,1,26,5,2014,3.99005842544633,3.03191783328561,3.62189710399216
"1204010000300001",120000,120100,72000,15,12,1,54,3,2014,3.60856413186334,2.07201590262979,2.87886521724527
"1204010002200002",120000,120100,110000,11,16,0,40,3,2014,3,3.03191783328561,2.98679840050882
"1204010002900002",120000,120100,50000,4,12,1,39,5,2014,3.6168123726241,2.04401655201807,3.22883060216576
"1204010003100001",120000,120100,40000,3,16,1,34,4,2014,3.58440943520315,2.99602323256257,3.40425954512746
"1204010003100002",120000,120100,40000,3,16,0,35,4,2014,3.60856413186334,2.99602323256257,3.35343901148847
"1204010003400001",120000,120100,1e+05,13,18,0,33,4,2014,3.21988979349032,3.57204876532415,3.31294619160674
"1204010004100001",120000,120100,120000,5,16,1,28,3,2014,3.21219522982151,3.03191783328561,3.16730566127376
"1204010005000002",120000,120100,72000,7,16,1,31,5,2014,3.18804053316132,2.99602323256257,3.01435833830036
"1204010007500003",120000,120100,40000,16,12,0,45,4,2014,2.84056902705541,2.66604058264597,3.14532883767226
"1204010008010001",120000,120100,20000,16,16,0,43,4,2014,3.42553213935052,3.03191783328561,3.29680994739652
"1204010008410001",120000,120100,12000,11,9,1,62,4,2014,4.02084151281115,3.23002568143863,3.41159336704791
"1204010009110001",120000,120100,10000,11,15,0,45,3,2014,3.81858785754331,2.66604058264597,3.17833727570837
"1204010010310001",120000,120100,20000,16,12,1,31,5,2014,3.7740698184206,2.70193518336901,3.35006392953043
"1204010010410001",120000,120100,60000,5,12,0,27,5,2014,2.97470362363231,2.07201590262979,2.93985063421365
"1204010010810001",120000,120100,20000,15,15,1,50,3,2014,4.02691622642382,2.07201590262979,3.29073203072043
"1204020000300001",120000,120100,25000,16,12,0,37,5,2014,2.95927533808151,2.66604058264597,2.58483597103576
"1204020000500002",120000,120100,15000,4,6,1,52,1,2016,2.9921035836303,2.06323100747225,2.74501162973772
"1204020001100002",120000,120100,15600,5,12,1,57,3,2014,3.57446786064948,2.04401655201807,3.13520990156965
"1204020001100002",120000,120100,14400,5,12,1,59,4,2016,3.25599490145371,3.22174591083047,2.88455715651528
"1204020001300001",120000,120100,12000,8,9,0,40,5,2014,3.97308377357618,2.07201590262979,3.77318499485418
"1204020001500001",120000,120100,50000,15,12,0,52,3,2014,3.40848400374359,2.66604058264597,3.20526686911667
"1204020001600001",120000,120100,30000,12,9,0,57,4,2016,4.01995287808575,2.33911744934599,3.2959399105883
"1204020001700001",120000,120100,24000,3,12,0,41,4,2016,3.39319480541079,2.71985910191116,3.11026142983563
"1204020001700002",120000,120100,54000,3,15,1,43,5,2016,3.97881908096319,3.22174591083047,3.176644086386
"1204020002300001",120000,120100,60000,11,12,0,53,3,2016,4.60237472711123,2.3759056323513,4.1927748277478
"1204020002600001",120000,120100,45600,13,12,0,52,4,2016,4.39690850223246,2.9957455437849,3.57710115519262
"1204020002600003",120000,120100,6000,11,16,0,23,5,2016,3.61443118882729,3.03282450878959,3.3909075003244
"1204020003500003",120000,120100,24000,12,15,0,28,5,2014,3.78342339035873,3.03191783328561,3.29667841923517
"1204020003500003",120000,120100,50000,5,15,0,30,5,2016,3.82211264744505,3.56511781639156,3.35008410819437
"1204020003900001",120000,120100,60000,3,15,0,28,3,2014,2.83346246600215,3.25802503205035,3.01735887222579
"1204020004000001",120000,120100,24000,7,15,0,44,4,2014,3.3793207664349,3.54404941471242,3.17071404762797
"1204020004310001",120000,120100,30000,11,15,0,30,4,2014,3.16985071784689,3.03191783328561,3.16669777486023
"1204020004310001",120000,120100,30000,8,15,0,32,5,2016,4.38556881117271,2.40631213103395,3.68740817394965
"1204020004610001",120000,120100,46800,11,12,1,59,5,2014,4.02084151281115,3.54404941471242,3.80523311857853
"1204020004910001",120000,120100,25000,11,15,0,27,5,2014,2.7537819827014,3.25802503205035,2.42908200471659
"1204020004910001",120000,120100,40000,11,16,0,29,4,2016,3.60210430497961,2.66636788251167,3.24278961758951
"1205010001000001",120000,120100,0,11,9,0,44,4,2014,3.24573984694996,3.23002568143863,2.78360665377562
"1205010001400001",120000,120100,20000,3,6,0,43,4,2014,3.8543039788133,2.07201590262979,3.00139095605932
"1205010001500001",120000,120100,24600,15,16,0,39,4,2014,4.02084151281115,2.38791145009522,3.67741876357267
"1205010001900002",120000,120100,48000,3,5,1,48,4,2014,3.36451964171283,1.97591913206217,2.65118556434748
"1205010002000001",120000,120100,1e+05,16,15,0,34,4,2014,3.03078308736482,2.40001016882767,3.06278406389494
"1205010002300001",120000,120100,30000,11,9,0,37,4,2014,3.66464359559585,3.54404941471242,3.07283536181691
"1205010002300002",120000,120100,48000,11,9,1,36,4,2014,3.34246296545741,2.07201590262979,2.97641135821248
"1205010002400002",120000,120100,20000,16,12,0,34,4,2014,3.55362634783833,3.54404941471242,2.8624768926084
"1205010002600001",120000,120100,36000,4,17,1,41,4,2014,3.98077833724498,2.66604058264597,3.59642551128354
"1205010003400001",120000,120100,60000,13,19,0,30,5,2014,3.64210874899179,2.40001016882767,3.17511155792081
"1205010004400001",120000,120100,36000,3,9,0,48,5,2014,3.64314059643238,3.23002568143863,3.22121339439346
"1205010004510001",120000,120100,20000,7,9,1,41,5,2014,3.99175175923924,2.71789410001182,3.28653758828981
"1205010005010001",120000,120100,80000,16,9,1,44,3,2014,3.63054732438199,2.04401655201807,2.84594823718905
"1205010005410001",120000,120100,50000,5,15,0,48,3,2014,3.76961495486406,2.38791145009522,3.22243793133691
"1205010005510001",120000,120100,20000,11,12,0,40,5,2014,3.96211035158192,2.66802896636468,3.57692793691157
"1205010005810001",120000,120100,1e+05,7,15,1,36,4,2014,3.1611243067375,2.71789410001182,2.62721293987159
"1205010005810002",120000,120100,30000,13,15,0,32,4,2014,4.04396436203075,2.71789410001182,3.60933133524766
"1205010006010001",120000,120100,15000,11,9,0,41,5,2014,3.54593178416953,3.23002568143863,3.16941091341194
"1205010006410002",120000,120100,50000,7,6,1,55,4,2014,3.80039804222888,1.99602323256257,3.15374598182491
"1205010007210001",120000,120100,15000,11,12,0,38,5,2014,3.37608106632264,3.57204876532415,3.48566560483365
"1206010000210001",120000,120100,65000,5,5,1,54,4,2014,3.25067288085514,2.24405449912626,2.57622768775774
"1206010000210002",120000,120100,15600,8,9,0,54,3,2016,3.76324120597573,2.34124467745354,3.53028397030215
"1206010001410001",120000,120100,20000,16,6,0,54,4,2014,3.8311811295937,1.07002751891107,3.19449775246222
"1206010001410002",120000,120100,30000,16,9,1,54,5,2014,4.40023576298283,2.38791145009522,3.50792915234615
"1206010001410002",120000,120100,48000,5,6,1,56,3,2016,4.0369737517762,2.39048144063793,3.32411882981728
"1206010002410001",120000,120100,25000,8,9,0,37,3,2014,2.53495836217527,2.33804631644808,2.50079154723389
"1206010002410002",120000,120100,80000,8,9,1,39,5,2014,3.01373495175789,3.23002568143863,2.7795554054611
"1206010003510001",120000,120100,20000,5,9,1,50,4,2016,3.63438406691304,0.121625994730622,2.29250301711914
"1206010003610001",120000,120100,18000,12,6,1,63,5,2014,3.57995457164661,2.38791145009522,2.78244121364084
"1206010003610001",120000,120100,20000,12,6,1,65,5,2016,2.97065224246187,1.30900173266272,2.08646442417674
"1206010004510002",120000,120100,150000,7,9,1,36,5,2014,3.39191403848529,2.33804631644808,2.91206639142919
"1206010004510002",120000,120100,1e+05,7,9,1,38,4,2016,3.3666031258749,2.39048144063793,2.79229131386202
"1206010005710001",120000,120100,16000,11,6,0,44,3,2016,3.20768145861776,3.5347113177089,2.92873591209703
"1206010006710001",120000,120100,15000,16,11,0,46,5,2014,3.42166527840952,2.33804631644808,2.75854559760088
"1206010006710001",120000,120100,30000,8,12,0,48,2,2016,3.189943814271,2.33911744934599,2.74078271607328
"1206010006810001",120000,120100,4000,11,9,0,38,4,2014,3.34691782901395,2.01601720140635,2.78495090899248
"1206010006810001",120000,120100,25200,11,9,0,40,4,2016,2.78788807390426,2.39048144063793,3.00561328405885
"1206010008110002",120000,120100,26400,16,6,1,64,4,2016,3.43166702026967,2.04865519918562,3.19750481170528
"1206010008210002",120000,120100,19200,7,2,0,47,3,2014,3.19352724415845,0.740044868994472,2.32838449104724
"1206010008210002",120000,120100,20000,12,2,0,49,4,2016,3.56761620907402,1.68278013690646,2.83087470506877
"1206010009910001",120000,120100,19200,4,6,0,48,3,2014,2.21219522982151,0.111997402446885,1.86058280963423
"1206010011510001",120000,120100,20000,7,9,0,41,5,2014,3.23417842234016,2.04401655201807,3.03127860656213
"1206010011510001",120000,120100,14800,7,9,0,43,4,2016,3.60237472711123,2.33911744934599,3.15485640159873
"1206010012010003",120000,120100,6000,7,9,1,24,5,2014,2.32276313235375,2.71789410001182,2.82642326371731
"1206010012110001",120000,120100,36000,3,16,1,24,4,2014,4.04396436203075,3.03191783328561,3.85054320431631
"1206010012110001",120000,120100,60000,7,12,1,26,5,2016,2.97783188817526,2.04865519918562,2.81495263342685
"1206010012210001",120000,120100,24000,11,12,0,40,3,2016,3.79109050043118,2.66636788251167,3.42714923422793
"1206010012410001",120000,120100,24000,16,12,0,25,4,2014,3.14020931018957,2.66604058264597,3.41378243355049
"1206010012410002",120000,120100,30000,5,9,1,25,4,2014,3.3793207664349,1.91407184920966,2.38197483684776
"1207010000410001",120000,120100,10000,5,15,1,21,5,2014,2.18689885345382,2.66604058264597,2.34415478629122
"1207010000410001",120000,120100,0,16,15,1,23,4,2016,3.60237472711123,2.07906169786827,3.6361012856336
"1207010000610001",120000,120100,20000,8,6,0,44,5,2014,3.36065278077184,2.57403714904286,2.85681425975912
"1207010001010001",120000,120100,1e+05,16,12,1,38,4,2014,3.22044347058227,3.23002568143863,2.72735263639979
"1207010002510001",120000,120100,10000,11,14,0,48,5,2014,3.6218209132726,0.728004435025557,2.73557006345317
"1207010003410001",120000,120100,20000,8,9,0,49,4,2014,3.83725584320637,2.38791145009522,2.90365476890112
"1207010003810001",120000,120100,15000,8,9,0,51,3,2014,2.81195946683868,1.98801785079462,2.49125016291893
"1207010004010001",120000,120100,24000,3,15,1,22,5,2014,3.2386332858967,2.66604058264597,2.98796986095169
"1207010004010001",120000,120100,30000,16,9,1,24,4,2016,2.44273628919779,2.40631213103395,2.86277955489074
"1207010004510001",120000,120100,70000,8,12,1,44,4,2014,3.98133201433694,2.62997756550276,3.06957549442365
"1207010004510001",120000,120100,85000,8,12,1,46,3,2016,3.41536291723553,2.39048144063793,2.97489730796225
"1207010004910001",120000,120100,60000,8,15,1,39,5,2016,2.86698281559095,2.40631213103395,2.57207539008144
"1207010005310001",120000,120100,20000,7,6,1,58,5,2014,3.79660466502466,1.07002751891107,2.69944258314536
